{'file': 'orbit_p0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.04, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.07.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.07, 't_stop (day)': 457222.14992764225, 'stability': 'CA'}
{'file': 'orbit_p0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.04, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.05, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.06.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.06, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.07.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.07, 't_stop (day)': 195441.10827305017, 'stability': 'CA'}
{'file': 'orbit_a0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.04, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.05, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.06.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.06, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.07.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.07, 't_stop (day)': 137404.88701086675, 'stability': 'CA'}
{'file': 'orbit_p0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.04, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.05, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.06.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.06, 't_stop (day)': 914460.7213865179, 'stability': 'CA'}
{'file': 'orbit_p0.07.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.07, 't_stop (day)': 912366.6255363323, 'stability': 'CA'}
{'file': 'orbit_a0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.04, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.05, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.06.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.06, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.07.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.07, 't_stop (day)': 202183.20880288395, 'stability': 'CA'}
