{'file': 'orbit_p0.2500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.25, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.26, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.27, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.28, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.29000000000000004, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.25, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.26, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.27, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.28, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.29000000000000004, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.25, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.26, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.27, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.28, 't_stop (day)': 474007.77548604726, 'stability': 'CB'}
{'file': 'orbit_p0.2900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.29000000000000004, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.25, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.2, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.26, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
